
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  now he's entered Lane|| bottom lane, 00:00:00, 00:03:06
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift is walking back and forth in between a bush|| behind a bottom lane tower|| and now has joined the Zeri in river. , 00:00:00, 00:03:16
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift is walking in a circle in river. , 00:00:00, 00:03:34
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift has now entered bottom lane walking through the bush , 00:00:00, 00:03:53
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  behind tower, 00:00:00, 00:03:58
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift has now entered top bush hiding from the enemy , 00:00:00, 00:04:05
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift has now entered Middle Bush , 00:00:00, 00:04:17
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift has now entered bottom Bush., 00:00:00, 00:04:20
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift sends a long range attack against a Samira, 00:00:00, 00:04:24
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift is typing to teammates., 00:00:00, 00:04:32
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift has bought his second ability|| a W, 00:00:00, 00:05:01
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Zeri sends a long range attack towards the Samira. , 00:00:00, 00:05:11
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift and Zeri push behind tower to attack the Samira., 00:00:00, 00:05:23
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Qiyana comes in from the top to assist in the kill of the Samira. , 00:00:00, 00:05:32
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  The Qiyana gets the kill on the Samira in bottom Bush, 00:00:00, 00:05:36
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift buys his third ability. , 00:00:00, 00:05:47
League-B-A, A, L3, https://drive.google.com/drive/folders/1iaic9Gf8XXBRqWCJiGhZZ3yuamjczSyG?usp=share_link, LB,  Doublelift is now recalling., 00:00:00, 00:05:50
